temperature,humidity,wind_speed,rainfall,weather_severity_score,heavy_rain,high_humidity
39.4,21.1,8.6,2.1,12.83,0,0
24.7,94.7,16.1,52.2,54.980000000000004,1,1
35.7,34.1,15.6,3.8,18.44,0,0
18.6,72.2,18.6,44.5,45.04,0,0
19.4,92.3,47.8,98.4,78.55000000000001,1,1
25.0,74.0,17.6,50.1,48.260000000000005,1,0
38.5,30.1,5.8,3.8,15.559999999999999,0,0
29.3,94.4,35.0,64.1,63.89,1,1
24.6,81.1,48.9,87.0,71.36999999999999,1,0
41.9,39.5,10.3,1.0,18.5,0,0
22.8,91.5,47.8,88.3,74.61,1,1
27.9,95.5,36.0,60.7,62.92,1,1
30.0,65.3,17.1,5.4,28.17,0,0
22.2,91.8,48.7,68.4,66.86000000000001,1,1
25.8,46.0,19.1,11.5,24.799999999999997,0,0
29.6,46.4,17.8,8.2,23.72,0,0
42.4,42.7,6.7,2.1,19.23,0,0
36.9,39.5,13.9,0.9,18.68,0,0
23.8,84.3,35.8,71.1,63.27,1,0
20.7,70.4,29.7,37.7,44.21,0,0
24.0,66.6,24.0,17.5,34.18,0,0
22.9,68.5,23.7,7.4,30.54,0,0
26.2,57.8,18.3,19.9,31.580000000000002,0,0
16.9,83.5,44.4,64.3,61.339999999999996,1,0
24.6,49.5,16.9,11.6,25.33,0,0
29.8,91.6,26.9,34.8,49.760000000000005,0,1
24.3,75.7,19.1,53.2,50.24,1,0
34.6,39.1,8.3,4.0,18.45,0,0
22.7,88.4,28.7,35.6,48.77000000000001,0,1
31.5,54.6,19.1,19.7,31.229999999999997,0,0
18.5,96.9,43.9,85.7,73.97999999999999,1,1
34.9,35.6,11.2,0.8,16.73,0,0
43.4,27.2,9.8,3.7,15.940000000000001,0,0
15.8,90.7,30.2,87.5,69.83,1,1
26.2,68.0,10.5,17.9,32.28,0,0
20.7,77.5,16.2,67.4,55.52000000000001,1,0
25.5,83.1,22.3,27.4,42.9,0,0
20.6,78.6,33.8,56.3,54.919999999999995,1,0
37.1,41.2,5.9,2.1,18.09,0,0
26.3,50.5,18.4,8.6,24.9,0,0
34.2,30.9,9.3,2.4,15.51,0,0
31.1,26.1,16.8,4.9,16.26,0,0
20.0,95.3,48.6,73.0,69.51,1,1
18.1,89.3,24.4,40.0,49.480000000000004,0,1
25.2,66.8,15.7,18.5,33.1,0,0
24.1,93.0,30.4,56.5,58.989999999999995,1,1
19.6,71.5,17.0,23.5,36.21,0,0
16.9,97.7,34.8,84.2,71.63999999999999,1,1
22.0,78.1,23.3,28.1,41.53,0,0
31.6,34.4,6.4,4.8,16.68,0,0
19.5,82.9,22.5,55.3,53.440000000000005,1,0
27.1,88.7,38.5,85.7,71.3,1,1
42.6,26.1,10.3,4.0,15.75,0,0
40.2,44.3,10.0,3.4,20.669999999999998,0,0
27.6,74.0,32.8,43.8,49.04,0,0
22.3,65.5,17.3,5.1,27.38,0,0
36.4,33.7,11.9,3.7,17.610000000000003,0,0
41.6,22.7,17.3,1.9,15.19,0,0
19.4,92.6,24.8,29.2,46.35999999999999,0,1
44.7,33.5,10.3,3.6,18.02,0,0
21.9,81.4,28.3,58.5,55.67,1,0
44.2,38.7,7.8,1.5,18.19,0,0
19.4,88.6,34.3,99.3,75.1,1,1
29.7,64.9,13.5,10.4,29.3,0,0
21.8,84.8,41.8,88.1,71.22,1,0
21.4,84.1,18.5,25.9,41.43,0,0
22.5,88.1,22.1,40.7,49.379999999999995,0,1
40.6,27.1,8.2,0.4,13.990000000000002,0,0
24.8,54.7,16.3,14.7,28.03,0,0
39.7,43.9,15.2,3.0,21.380000000000003,0,0
28.4,62.6,12.9,7.7,27.279999999999998,0,0
26.3,82.7,20.8,26.5,42.199999999999996,0,0
22.0,64.4,21.0,16.0,32.12,0,0
19.2,89.3,31.7,58.6,58.49000000000001,1,1
23.1,93.1,26.8,39.4,51.36,0,1
26.5,55.6,13.9,12.6,27.15,0,0
29.6,50.8,14.6,12.4,26.08,0,0
28.0,92.0,20.8,63.3,59.879999999999995,1,1
20.6,89.5,35.7,94.9,74.01,1,1
33.1,40.6,11.5,2.1,18.630000000000003,0,0
26.9,62.0,14.3,10.7,28.43,0,0
32.4,38.0,17.7,3.4,19.54,0,0
43.1,33.7,17.6,3.9,19.5,0,0
40.0,36.1,7.9,3.5,17.810000000000002,0,0
24.7,49.6,12.4,8.3,23.15,0,0
15.3,91.9,32.5,97.7,74.68,1,1
19.0,94.8,45.1,84.8,73.28,1,1
29.7,87.6,24.3,29.8,46.03,0,1
23.7,73.5,34.3,37.0,46.08,0,0
27.0,93.4,49.5,77.1,71.46000000000001,1,1
28.5,74.3,25.4,36.8,44.94,0,0
29.4,94.9,27.7,21.2,45.43,0,1
19.4,75.9,29.1,29.1,42.169999999999995,0,0
26.5,50.0,11.3,9.8,23.830000000000005,0,0
17.2,94.4,35.0,61.2,61.52,1,1
20.8,73.1,19.5,30.4,40.06999999999999,0,0
32.8,32.4,13.6,2.0,16.52,0,0
25.2,51.9,12.2,6.7,23.21,0,0
23.2,85.0,44.5,84.2,70.39999999999999,1,1
36.0,32.3,15.4,1.4,16.93,0,0
30.4,36.3,14.9,0.4,17.07,0,0
17.6,87.3,45.4,63.5,62.43,1,1
42.4,30.9,16.7,2.0,17.65,0,0
21.7,91.4,16.4,56.9,55.63000000000001,1,1
28.3,57.5,16.2,15.5,29.519999999999996,0,0
20.6,77.7,25.1,26.8,41.11000000000001,0,0
26.4,97.1,30.1,69.6,65.63,1,1
19.2,80.7,18.5,21.3,38.35000000000001,0,0
25.9,60.9,22.5,15.2,31.44,0,0
15.8,89.6,39.5,61.1,60.8,1,1
25.1,63.9,13.7,17.0,31.220000000000002,0,0
18.5,98.9,43.7,96.4,78.82,1,1
35.4,31.6,14.4,2.0,16.700000000000003,0,0
37.0,34.9,10.1,4.5,17.99,0,0
29.8,48.7,21.9,10.5,26.169999999999998,0,0
23.6,77.6,24.3,20.9,38.86,0,0
23.7,75.3,21.0,66.0,55.56,1,0
30.7,28.8,12.3,3.1,15.410000000000002,0,0
21.9,83.3,21.7,25.5,41.72,0,0
29.5,89.8,32.7,58.7,59.910000000000004,1,1
28.1,67.3,12.6,12.6,30.559999999999995,0,0
25.7,46.6,22.6,17.3,27.990000000000002,0,0
31.4,66.4,11.2,8.9,28.860000000000003,0,0
25.3,89.6,46.0,62.7,63.690000000000005,1,1
23.9,91.6,22.7,22.2,43.29,0,1
18.5,98.3,38.8,68.4,66.46,1,1
31.2,30.8,14.4,3.7,16.720000000000002,0,0
22.5,91.3,23.5,23.1,43.58,0,1
37.3,42.6,16.0,0.5,19.91,0,0
29.6,81.9,25.2,44.5,50.370000000000005,0,0
26.8,49.0,22.5,13.3,27.2,0,0
25.0,88.8,22.2,41.1,50.019999999999996,0,1
23.3,87.0,33.7,84.8,69.08999999999999,1,1
31.9,23.9,8.1,3.4,13.339999999999998,0,0
32.0,63.0,17.9,16.5,32.28,0,0
25.2,80.7,34.8,98.7,73.17,1,0
24.3,77.4,26.8,62.5,56.01,1,0
40.4,36.5,14.5,3.1,19.13,0,0
21.0,72.6,31.3,47.4,49.099999999999994,0,0
44.0,26.1,14.1,2.3,15.97,0,0
22.5,60.7,23.5,18.8,32.68,0,0
31.4,36.3,5.7,3.5,16.57,0,0
23.7,85.4,30.8,90.3,70.27,1,1
43.3,20.0,8.8,0.5,12.290000000000001,0,0
26.8,49.0,14.3,12.2,25.119999999999997,0,0
22.8,45.9,21.9,11.5,25.03,0,0
40.7,36.3,7.3,2.9,17.58,0,0
23.0,73.9,20.0,57.9,51.629999999999995,1,0
21.9,86.3,48.5,96.7,76.46000000000001,1,1
18.3,81.8,43.4,92.5,72.05,1,0
27.5,65.3,22.9,9.5,30.72,0,0
36.8,24.1,7.1,4.0,13.93,0,0
44.6,23.3,17.1,0.2,14.95,0,0
24.3,91.8,25.8,30.5,47.330000000000005,0,1
29.0,45.7,18.3,6.5,22.870000000000005,0,0
26.0,91.1,22.9,63.7,59.99,1,1
18.7,78.7,31.1,23.2,40.98,0,0
23.5,61.1,16.0,10.1,27.919999999999998,0,0
27.5,81.1,25.4,61.5,56.76,1,0
44.7,37.5,17.1,0.7,19.42,0,0
34.2,29.1,12.2,4.0,16.19,0,0
44.7,25.1,8.1,1.6,14.26,0,0
21.0,74.0,22.8,44.9,46.82,0,0
29.0,71.8,28.9,25.6,40.46,0,0
24.7,55.8,21.2,6.9,26.21,0,0
23.5,45.7,21.8,15.9,26.78,0,0
24.6,47.6,22.0,10.9,25.5,0,0
29.8,90.2,31.5,26.7,47.019999999999996,0,1
32.4,40.8,5.3,0.2,16.619999999999997,0,0
38.2,41.7,13.1,4.6,20.79,0,0
22.7,56.7,20.7,9.1,27.060000000000002,0,0
21.2,78.3,24.1,49.3,50.14999999999999,0,0
32.1,34.6,17.5,0.5,17.29,0,0
30.2,49.4,19.6,9.4,25.52,0,0
21.3,71.6,29.2,48.8,48.970000000000006,0,0
25.0,88.9,28.9,38.2,50.230000000000004,0,1
41.1,31.0,9.9,2.8,16.509999999999998,0,0
20.9,91.4,32.5,58.9,59.57000000000001,1,1
25.8,71.4,30.4,35.2,44.16,0,0
22.1,83.1,41.3,91.6,72.03999999999999,1,0
25.7,60.1,18.9,16.3,30.900000000000002,0,0
16.1,93.2,34.9,97.4,75.51000000000002,1,1
42.0,27.7,6.0,2.4,14.669999999999998,0,0
28.5,68.1,10.2,5.9,27.679999999999996,0,0
27.3,76.9,28.4,50.2,51.56,1,0
24.1,92.2,34.7,69.2,64.69,1,1
24.5,54.2,23.0,8.5,26.710000000000004,0,0
38.1,36.1,10.7,3.7,18.26,0,0
18.3,90.7,31.0,99.8,75.16,1,1
20.5,94.5,31.9,79.1,68.41999999999999,1,1
31.5,55.0,17.6,13.9,28.730000000000004,0,0
23.5,52.7,15.2,9.7,25.080000000000002,0,0
27.1,75.2,20.7,38.8,44.93,0,0
29.0,54.3,24.6,6.3,26.630000000000003,0,0
20.4,82.7,41.4,67.9,62.29,1,0
28.2,91.6,27.3,24.1,45.4,0,1
19.2,71.7,27.6,29.2,40.63,0,0
22.9,90.7,46.5,85.8,73.12,1,1
42.8,42.7,12.3,3.9,21.110000000000003,0,0
18.6,79.1,21.0,56.2,52.27,1,0
24.8,73.0,20.4,68.5,55.86,1,0
28.7,80.1,33.0,20.5,41.699999999999996,0,0
38.5,24.3,6.5,3.7,13.92,0,0
18.2,94.3,45.5,91.5,75.80999999999999,1,1
38.0,29.6,15.3,2.3,16.66,0,0
29.1,90.5,22.5,35.0,48.56,0,1
26.6,81.7,33.9,25.3,44.07000000000001,0,0
29.6,93.2,32.0,28.3,48.64,0,1
20.3,99.8,42.9,95.6,78.79,1,1
15.1,91.4,34.6,66.9,62.61000000000001,1,1
24.0,91.9,25.4,51.4,55.61,1,1
34.7,22.9,10.3,1.1,12.84,0,0
29.1,45.6,11.3,5.7,21.130000000000003,0,0
35.7,31.6,13.0,4.5,17.450000000000003,0,0
31.6,62.3,18.7,19.9,33.55,0,0
22.9,92.2,19.5,36.4,48.41,0,1
28.3,52.6,22.4,11.2,27.57,0,0
27.0,88.3,20.7,65.1,59.370000000000005,1,1
28.5,77.7,30.1,28.3,43.5,0,0
28.8,67.6,19.7,9.6,30.939999999999998,0,0
30.0,65.3,11.2,18.5,32.230000000000004,0,0
19.5,83.2,31.8,57.4,56.230000000000004,1,0
23.4,85.5,46.0,62.4,62.150000000000006,1,1
31.5,62.3,14.5,6.7,27.419999999999995,0,0
43.2,41.9,8.4,2.6,19.61,0,0
38.1,24.9,17.7,1.5,15.42,0,0
27.6,83.0,27.0,31.1,45.5,0,0
26.3,89.6,37.0,67.7,63.99,1,1
24.1,91.3,35.0,64.0,62.39999999999999,1,1
17.3,83.4,40.2,70.9,63.15,1,0
24.5,58.1,10.7,19.2,29.7,0,0
24.0,90.2,21.0,61.5,58.26,1,1
29.3,55.3,12.0,14.8,27.840000000000003,0,0
22.3,77.6,31.6,27.2,42.709999999999994,0,0
32.5,41.1,9.1,0.2,17.48,0,0
19.5,71.7,32.3,47.9,49.080000000000005,0,0
39.6,21.7,14.3,3.5,14.73,0,0
19.5,94.9,35.0,61.5,62.02000000000001,1,1
27.7,82.0,43.1,70.7,64.27,1,0
29.2,81.7,25.9,55.2,54.690000000000005,1,0
23.5,86.5,18.6,36.2,46.5,0,1
24.6,62.9,18.0,11.0,29.33,0,0
18.1,80.7,46.1,80.5,67.44000000000001,1,0
28.3,64.5,23.7,12.4,31.879999999999995,0,0
26.2,46.0,23.9,14.0,26.8,0,0
24.5,46.7,16.4,16.6,26.38,0,0
32.4,44.6,11.5,3.9,20.480000000000004,0,0
33.1,21.4,13.6,0.7,12.73,0,0
30.0,50.2,19.0,10.5,26.060000000000002,0,0
16.2,87.7,34.2,82.7,67.85000000000001,1,1
24.5,89.2,48.2,67.3,65.77000000000001,1,1
20.6,92.1,30.9,61.5,60.470000000000006,1,1
24.5,72.4,31.3,21.2,38.910000000000004,0,0
21.5,86.0,34.1,98.8,74.29000000000002,1,1
22.1,79.1,24.5,41.8,47.559999999999995,0,0
21.4,77.9,28.2,59.0,54.75,1,0
28.4,60.5,21.3,13.8,30.77,0,0
30.6,67.9,11.9,10.5,30.009999999999998,0,0
26.4,94.9,31.3,62.3,62.29,1,1
20.6,94.9,36.5,85.0,71.83,1,1
24.5,77.8,15.6,39.3,44.63,0,0
26.4,70.9,21.8,41.2,44.75,0,0
21.8,74.8,34.7,60.0,55.559999999999995,1,0
23.2,80.5,29.3,68.7,59.81,1,0
28.4,86.3,20.5,52.7,53.91,1,1
28.0,79.6,18.2,59.3,54.03999999999999,1,0
33.4,27.0,15.1,0.7,14.739999999999998,0,0
21.6,78.4,31.6,46.6,50.64,0,0
25.5,83.2,24.9,58.2,55.769999999999996,1,0
19.1,76.4,26.9,49.2,49.890000000000015,0,0
38.8,44.9,9.9,3.2,20.61,0,0
26.8,86.9,34.3,96.9,74.37000000000002,1,1
19.5,91.1,32.0,65.2,61.76,1,1
37.1,21.0,9.7,2.9,13.110000000000001,0,0
30.7,50.3,18.9,6.4,24.5,0,0
17.4,80.6,37.8,69.4,61.24,1,0
34.9,34.4,9.4,0.4,15.85,0,0
22.5,70.1,24.7,61.2,52.7,1,0
27.2,94.5,35.4,99.1,77.78999999999999,1,1
41.3,42.0,13.6,4.8,21.369999999999997,0,0
39.5,39.2,8.9,0.1,17.529999999999998,0,0
27.7,73.8,20.7,52.6,50.09,1,0
31.1,26.2,10.3,3.1,14.27,0,0
22.7,76.9,17.1,66.4,55.32000000000001,1,0
18.2,86.3,34.3,79.5,66.36999999999999,1,1
18.8,76.8,25.6,20.9,38.4,0,0
36.2,30.6,14.6,3.0,16.919999999999998,0,0
22.1,76.9,21.3,63.5,54.94,1,0
44.0,29.8,10.9,3.9,17.08,0,0
20.8,87.4,19.6,51.5,52.82000000000001,1,1
26.9,50.1,13.3,9.5,24.18,0,0
38.3,41.0,7.0,2.8,18.65,0,0
21.2,75.5,15.7,43.0,45.10999999999999,0,0
20.2,81.5,29.1,46.5,50.89,0,0
22.6,89.5,48.8,69.4,66.63000000000001,1,1
16.6,91.3,30.5,78.4,66.50999999999999,1,1
40.3,23.7,17.5,0.1,14.68,0,0
44.8,22.2,12.3,2.9,14.759999999999998,0,0
28.1,59.1,23.3,17.3,32.120000000000005,0,0
43.0,21.7,7.5,3.2,13.59,0,0
31.5,65.0,25.0,5.1,29.689999999999998,0,0
19.2,73.6,21.4,42.1,45.120000000000005,0,0
18.9,87.3,27.5,25.1,43.62,0,1
42.7,25.0,10.0,2.4,14.73,0,0
31.0,56.4,22.5,15.6,30.759999999999998,0,0
33.3,41.7,15.8,2.6,20.04,0,0
30.0,55.6,15.4,14.3,28.479999999999997,0,0
23.1,89.4,43.3,90.1,73.83,1,1
20.0,87.8,47.8,85.0,71.9,1,1
28.2,78.0,17.8,61.1,54.220000000000006,1,0
23.3,69.2,15.2,17.2,33.01,0,0
24.0,97.9,32.2,74.3,67.93,1,1
26.9,48.6,20.6,5.9,23.750000000000004,0,0
28.1,81.7,32.0,65.2,59.800000000000004,1,0
18.2,87.3,17.2,42.5,48.449999999999996,0,1
24.0,82.5,16.5,27.3,41.37,0,0
30.4,26.1,7.5,3.7,13.850000000000001,0,0
37.3,24.6,6.6,3.0,13.63,0,0
26.3,68.7,18.6,14.4,32.720000000000006,0,0
42.1,27.9,17.4,4.1,17.7,0,0
24.3,60.9,10.3,13.2,28.04,0,0
25.8,83.1,22.4,22.2,40.86999999999999,0,0
28.6,68.9,12.0,12.5,30.93,0,0
31.6,37.2,14.7,2.9,18.42,0,0
35.0,28.3,14.7,2.9,16.09,0,0
25.7,61.0,20.5,5.8,27.290000000000003,0,0
42.0,42.4,13.5,1.9,20.38,0,0
31.3,57.3,25.0,14.0,30.919999999999998,0,0
18.0,99.5,46.1,85.1,74.91,1,1
19.1,75.0,25.6,29.5,41.33,0,0
27.8,51.4,20.6,5.0,24.32,0,0
18.2,88.8,32.0,81.8,67.58,1,1
41.4,35.1,15.3,2.7,18.81,0,0
20.2,90.3,15.4,47.8,51.31,0,1
28.7,93.2,30.7,27.9,48.13,0,1
18.0,74.3,23.8,63.1,54.089999999999996,1,0
24.5,62.8,11.2,6.5,26.13,0,0
18.8,89.8,29.8,53.1,56.02,1,1
22.3,80.5,33.4,38.9,48.62,0,0
34.2,42.5,12.0,4.9,20.53,0,0
23.1,61.2,20.8,7.2,27.709999999999997,0,0
44.6,43.4,10.3,1.2,20.02,0,0
24.6,67.2,23.5,19.8,35.24,0,0
18.1,83.7,32.0,64.3,59.04,1,0
27.1,91.2,16.6,54.9,55.35,1,1
18.9,93.3,19.2,44.6,51.56,0,1
27.0,61.8,13.7,18.6,31.419999999999998,0,0
41.9,34.1,7.9,2.9,17.16,0,0
30.3,41.1,16.8,0.1,18.76,0,0
27.7,66.3,18.5,8.7,29.839999999999996,0,0
24.9,67.4,15.0,19.3,33.43000000000001,0,0
41.5,25.8,8.1,0.2,13.590000000000002,0,0
18.2,84.0,29.5,31.3,45.44,0,0
43.6,36.3,16.0,3.5,19.849999999999998,0,0
39.0,35.8,15.2,3.7,19.159999999999997,0,0
29.9,78.2,17.1,49.3,49.59,0,0
30.3,59.2,21.4,15.0,31.070000000000004,0,0
25.3,71.5,30.7,51.0,50.52,1,0
27.1,67.9,11.1,17.5,32.3,0,0
27.8,94.9,24.1,56.6,58.71,1,1
26.3,64.2,14.4,19.5,32.57,0,0
38.1,21.6,12.8,3.8,14.370000000000001,0,0
35.9,31.6,11.0,3.6,16.71,0,0
27.1,94.9,37.5,70.7,66.96,1,1
16.8,97.8,45.6,91.1,76.58000000000001,1,1
37.5,28.1,12.0,4.4,16.34,0,0
20.1,90.0,41.0,90.3,73.33,1,1
39.9,32.1,13.0,1.3,16.740000000000002,0,0
26.2,79.7,19.2,22.8,39.49,0,0
29.7,57.4,20.3,14.4,30.009999999999998,0,0
40.0,33.7,6.8,4.9,17.43,0,0
20.4,91.5,44.8,64.5,64.25,1,1
16.6,97.7,33.1,89.6,73.42999999999999,1,1
34.5,25.8,8.8,2.4,13.91,0,0
30.1,63.1,15.9,17.2,32.0,0,0
33.4,35.2,6.3,2.7,16.240000000000002,0,0
19.2,83.8,30.9,45.6,51.48,0,0
24.9,83.3,16.6,41.7,47.480000000000004,0,0
22.3,97.9,41.8,95.6,78.2,1,1
22.7,67.9,14.2,14.2,31.16,0,0
16.7,85.6,41.7,88.7,71.17,1,1
34.7,28.0,11.6,1.0,14.590000000000002,0,0
23.6,79.3,26.9,53.4,52.89,1,0
29.0,64.5,11.0,5.1,26.489999999999995,0,0
25.5,90.5,17.8,44.7,51.14,0,1
17.9,89.5,30.2,81.1,67.12,1,1
37.5,42.9,17.6,0.7,20.419999999999998,0,0
23.7,78.6,32.8,55.6,54.75,1,0
28.6,52.0,21.9,17.1,29.68,0,0
26.9,71.7,19.8,31.0,40.56,0,0
27.1,50.9,14.9,10.6,25.2,0,0
23.5,46.4,20.4,14.4,26.11,0,0
26.8,49.6,12.3,7.6,23.06,0,0
23.4,68.5,10.0,8.8,28.41,0,0
35.1,32.4,16.9,2.6,17.65,0,0
31.3,41.4,10.6,2.9,18.83,0,0
16.4,89.4,49.2,83.5,71.7,1,1
18.2,73.4,20.2,28.6,39.32,0,0
22.6,70.1,22.0,57.7,50.769999999999996,1,0
30.6,52.1,18.7,7.6,25.47,0,0
38.4,34.5,13.2,0.3,16.95,0,0
20.1,86.6,47.2,71.7,66.11,1,1
23.3,89.6,34.9,52.9,57.349999999999994,1,1
26.8,47.8,11.4,19.7,27.18,0,0
25.4,86.6,33.0,32.0,47.92,0,1
25.7,81.2,22.9,53.9,53.07,1,0
37.5,32.0,10.1,2.7,16.45,0,0
22.9,46.4,21.9,13.4,25.95,0,0
40.0,32.0,10.1,2.3,16.54,0,0
26.1,94.2,48.5,85.5,74.77000000000001,1,1
23.3,45.5,12.7,14.2,24.199999999999996,0,0
34.2,26.3,6.9,3.7,14.17,0,0
30.7,43.9,13.1,1.1,19.3,0,0
23.6,93.8,38.3,64.4,63.92,1,1
28.4,89.8,28.8,28.7,47.019999999999996,0,1
24.3,87.5,43.9,78.4,68.82000000000001,1,1
21.7,73.4,24.6,68.4,56.470000000000006,1,0
25.8,65.7,11.8,8.0,27.85,0,0
30.6,25.2,13.8,1.1,13.82,0,0
41.7,38.4,10.2,2.0,18.53,0,0
32.0,42.7,13.7,0.0,18.75,0,0
24.5,72.9,34.3,26.1,41.620000000000005,0,0
25.5,92.7,16.6,68.2,60.96,1,1
23.8,49.6,14.0,14.8,25.98,0,0
27.6,51.7,24.7,15.1,29.250000000000004,0,0
21.0,91.9,32.1,65.3,62.21,1,1
27.3,85.9,48.0,98.9,77.66000000000001,1,1
23.5,85.8,31.0,34.0,47.89000000000001,0,1
21.2,88.4,24.3,54.8,55.419999999999995,1,1
30.6,62.5,12.9,10.2,28.47,0,0
27.4,53.0,22.0,13.7,28.520000000000003,0,0
22.4,89.4,24.2,31.2,46.38,0,1
28.2,65.2,13.1,6.0,27.400000000000002,0,0
25.3,96.6,39.0,86.4,73.87,1,1
23.1,65.1,24.8,12.0,31.599999999999998,0,0
29.1,61.0,17.6,16.5,31.330000000000002,0,0
23.3,86.5,43.8,87.8,72.16,1,1
21.6,77.4,21.7,54.5,51.519999999999996,1,0
27.6,67.3,24.7,5.9,30.25,0,0
44.9,22.0,5.6,4.5,14.01,0,0
29.9,62.1,18.4,11.5,29.9,0,0
22.6,67.9,12.8,16.3,31.710000000000004,0,0
23.3,75.8,30.4,52.3,52.06999999999999,1,0
31.7,34.5,12.4,0.8,16.32,0,0
25.0,95.5,34.7,63.6,63.53,1,1
41.5,30.8,5.6,3.6,15.95,0,0
35.4,22.5,16.9,4.9,15.629999999999999,0,0
22.8,81.5,25.4,43.9,49.37,0,0
26.1,88.0,28.2,61.9,59.41,1,1
26.6,57.6,17.4,17.7,30.5,0,0
15.3,85.4,39.5,90.6,71.29,1,1
22.5,72.2,18.2,24.6,37.39,0,0
28.3,78.8,34.8,63.8,58.949999999999996,1,0
30.0,71.6,23.8,50.9,49.599999999999994,1,0
26.2,80.9,45.5,91.9,72.75,1,0
31.7,24.9,7.6,3.2,13.44,0,0
27.1,62.9,19.6,12.0,30.3,0,0
26.9,47.4,21.4,8.6,24.630000000000003,0,0
29.1,80.9,24.1,62.1,56.84,1,0
24.9,68.6,24.7,13.6,33.45,0,0
44.1,42.2,16.0,1.9,21.03,0,0
31.1,51.0,14.7,6.0,23.75,0,0
26.6,63.7,11.7,8.6,27.55,0,0
21.4,83.7,30.4,62.2,58.21,1,0
19.7,91.5,23.3,39.2,49.760000000000005,0,1
27.8,79.2,27.4,52.9,53.18000000000001,1,0
25.8,60.3,19.3,5.7,26.810000000000002,0,0
18.6,81.0,28.9,37.4,46.900000000000006,0,0
31.9,59.0,21.1,13.4,30.470000000000002,0,0
25.6,83.7,34.1,56.5,57.09,1,0
20.6,97.0,32.7,83.5,71.10000000000001,1,1
19.2,82.5,44.6,74.5,65.39,1,0
15.4,88.1,37.1,88.0,70.59,1,1
16.6,80.3,30.3,79.6,63.650000000000006,1,0
26.3,49.3,13.7,12.2,25.039999999999996,0,0
28.7,85.5,34.2,51.8,56.08,1,1
37.7,25.8,5.7,0.9,13.010000000000002,0,0
23.2,99.4,45.0,83.0,74.34,1,1
42.4,27.5,8.8,3.6,15.69,0,0
25.5,92.7,34.5,29.9,49.21999999999999,0,1
26.3,85.2,45.7,64.4,63.09000000000001,1,1
27.1,62.2,23.0,15.3,32.09,0,0
36.6,32.1,7.7,3.0,16.03,0,0
20.2,90.6,42.9,76.2,68.25999999999999,1,1
28.7,74.9,33.6,56.5,54.660000000000004,1,0
27.0,86.4,45.3,92.6,74.72,1,1
39.5,36.3,6.8,3.5,17.599999999999998,0,0
24.9,69.8,12.5,7.1,28.769999999999996,0,0
18.3,82.0,33.2,48.2,52.349999999999994,0,0
26.0,93.5,23.0,59.3,58.97,1,1
22.7,89.2,17.8,49.7,52.470000000000006,0,1
19.3,71.7,31.7,28.2,41.06000000000001,0,0
43.2,41.7,5.9,2.9,19.17,0,0
29.7,88.6,17.7,62.0,57.88999999999999,1,1
41.4,22.9,8.8,4.6,14.61,0,0
32.4,24.1,13.4,1.3,13.67,0,0
18.5,78.2,17.3,34.2,42.45,0,0
32.6,22.7,8.2,3.2,12.99,0,0
41.7,39.2,5.1,4.6,18.79,0,0
24.5,74.5,22.1,20.9,37.58,0,0
23.3,64.1,20.3,5.6,27.859999999999992,0,0
32.9,21.2,15.3,2.3,13.629999999999999,0,0
15.1,99.7,41.6,90.2,75.82000000000001,1,1
31.0,21.4,7.5,2.0,11.819999999999999,0,0
15.4,88.2,45.4,90.6,73.32000000000001,1,1
31.0,28.4,16.9,4.8,16.92,0,0
29.5,68.6,15.5,19.3,34.35,0,0
27.5,96.3,30.7,87.6,72.82,1,1
21.0,81.8,25.0,62.0,56.440000000000005,1,0
29.1,67.3,21.6,17.9,34.58,0,0
15.5,81.1,45.8,61.7,59.72,1,0
23.0,94.8,22.6,63.5,60.660000000000004,1,1
17.2,90.2,45.7,62.9,63.08,1,1
24.3,80.5,20.3,66.8,57.36,1,0
40.0,21.2,9.9,3.3,13.66,0,0
34.6,20.1,14.7,1.4,12.99,0,0
22.4,93.2,33.0,94.8,74.71999999999998,1,1
29.2,83.0,31.6,67.5,61.14,1,0
31.7,55.6,23.8,7.0,27.410000000000004,0,0
18.3,80.2,17.8,20.3,37.57,0,0
28.9,72.5,17.8,57.0,51.0,1,0
38.7,23.0,15.1,4.5,15.59,0,0
24.5,76.6,19.8,23.6,38.830000000000005,0,0
21.9,75.7,15.7,46.6,46.68,0,0
29.6,86.0,24.8,28.4,45.08,0,1
43.5,31.1,6.7,4.5,16.82,0,0
31.1,46.3,13.6,9.6,23.559999999999995,0,0
20.5,88.4,21.9,52.1,53.79,1,1
33.0,28.5,7.9,2.2,14.31,0,0
27.4,74.1,17.8,20.2,36.61,0,0
31.5,55.5,19.2,10.6,27.880000000000003,0,0
33.0,34.6,7.8,2.5,16.240000000000002,0,0
16.0,85.3,35.2,65.0,60.230000000000004,1,1
22.0,72.6,26.0,57.5,52.18000000000001,1,0
21.4,78.1,21.4,64.2,55.53,1,0
37.4,35.9,10.1,0.3,16.65,0,0
20.5,73.5,16.8,52.5,48.459999999999994,1,0
35.7,34.6,13.3,2.4,17.57,0,0
23.6,98.3,35.3,73.6,68.35,1,1
35.6,35.2,11.7,4.9,18.42,0,0
25.1,65.6,17.8,11.2,30.23,0,0
28.9,87.8,21.6,35.1,47.59,0,1
28.7,61.3,22.0,11.6,30.3,0,0
21.3,84.4,43.9,92.0,73.03,1,0
30.5,57.1,15.0,14.1,28.82,0,0
